#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:mbd_twin_evidence" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:mbd_twin_evidence" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:mbd_twin_evidence" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:mbd_twin_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.mbd_twin_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:mbd_twin_evidence" name="distribution" x="@BDBirthRate.t:mbd_twin_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:mbd_twin_evidence" name="distribution" x="@BDDeathRate.t:mbd_twin_evidence">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:mbd_twin_evidence" name="distribution">
#            <parameter id="clockRate.c:mbd_twin_evidence" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:mbd_twin_evidence">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean" spec="beast.core.parameter.RealParameter">8.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma" spec="beast.core.parameter.RealParameter">1.0E-4</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@mbd_twin_evidence" id="treeLikelihood.mbd_twin_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:mbd_twin_evidence">
#            <siteModel id="SiteModel.s:mbd_twin_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:mbd_twin_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:mbd_twin_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:mbd_twin_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:mbd_twin_evidence" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:mbd_twin_evidence" id="StrictClock.c:mbd_twin_evidence" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.mbd_twin_evidence	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
22	-13104.692759498923	-13143.018510532345	-13104.692759498923	-38.32575103342166	-13104.692759498923	7.9994322002560985	-30.497325413460935	0.1970284437086881	0.4437307660530225	-7.828425619960726	7.9994322002560985	0.06079332116440496
23	-12918.070935544534	-12959.816847721615	-12918.070935544534	-41.74591217708104	-12918.070935544534	7.9994322002560985	-33.91748655712031	0.16050208687184941	0.4821975943661305	-7.828425619960726	7.9994322002560985	0.09746061461528364
24	-12890.173220205528	-12924.476959042053	-12890.173220205528	-34.30373883652403	-12890.173220205528	7.9994322002560985	-26.475313216563304	0.14926703079263207	0.5879701390089551	-7.828425619960726	7.9994322002560985	0.133638422300662
25	-12854.363830875538	-12891.233807862249	-12854.363830875538	-36.86997698671058	-12854.363830875538	7.9994322002560985	-29.04155136674986	0.2997818655389493	0.7915443081025577	-7.828425619960726	7.9994322002560985	0.20887438250889354
26	-12832.63384693254	-12869.572697021293	-12832.63384693254	-36.93885008875347	-12832.63384693254	7.9994322002560985	-29.11042446879274	0.30294521925124535	0.3753508379224018	-7.828425619960726	7.9994322002560985	0.12449662250086611
27	-12332.281495771194	-12369.540257341185	-12332.281495771194	-37.25876156999024	-12332.281495771194	7.9994322002560985	-29.430335950029516	0.4082158131854322	0.19067783067716895	-7.828425619960726	7.9994322002560985	0.15622671300535138
28	-12310.156734521013	-12347.306938050024	-12310.156734521013	-37.150203529011364	-12310.156734521013	7.9994322002560985	-29.321777909050635	0.1840618362688788	0.07683600284265966	-7.828425619960726	7.9994322002560985	0.0848594587692267
29	-12286.99818835416	-12314.881154081782	-12286.99818835416	-27.882965727621393	-12286.99818835416	7.999575760576408	-27.175413139916866	0.5231071146870977	0.059109988514591094	-0.7075525877045266	7.999575760576408	0.12787227253715427
30	-11954.810614679485	-11981.789784850253	-11954.810614679485	-26.97917017076748	-11954.810614679485	7.999575760576408	-26.27161758306295	0.3788385661382545	0.2934684280854372	-0.7075525877045266	7.999575760576408	0.14117340687049398
31	-11873.83242085041	-11902.306780209616	-11873.83242085041	-28.47435935920733	-11873.83242085041	7.999575760576408	-27.766806771502804	0.198409377664227	0.7996587312136963	-0.7075525877045266	7.999575760576408	0.139963718550416
32	-11790.252777365722	-11810.308112926845	-11790.252777365722	-20.055335561123222	-11790.252777365722	8.000076184612148	-28.056532643489533	0.26069844115487595	0.2311886166132884	8.001197082366309	8.000076184612148	0.09059880068942468
33	-11716.915988223374	-11739.673672404935	-11716.915988223374	-22.757684181559895	-11716.915988223374	8.000076184612148	-30.758881263926206	0.16512055286074115	0.45034888529484296	8.001197082366309	8.000076184612148	0.06393309868078456
34	-11695.761810083957	-11715.432950655726	-11695.761810083957	-19.67114057176967	-11695.761810083957	8.000076184612148	-27.67233765413598	0.353270497133455	0.28627965402148714	8.001197082366309	8.000076184612148	0.13528586366568635
35	-11694.295360541379	-11718.522030467368	-11694.295360541379	-24.226669925989384	-11694.295360541379	8.000076184612148	-32.227867008355695	0.30745144055555335	0.5151972959527116	8.001197082366309	8.000076184612148	0.08061402492328089
36	-11649.585737095043	-11673.311504615498	-11649.585737095043	-23.725767520454664	-11649.585737095043	8.000058562313678	-31.845692130063004	0.5156708670224373	0.29403486859250577	8.11992460960834	8.000058562313678	0.12712666806491318
37	-11529.862958577527	-11553.223409722355	-11529.862958577527	-23.360451144828126	-11529.862958577527	8.000058562313678	-31.480375754436466	0.0934915024913651	0.8799946514269076	8.11992460960834	8.000058562313678	0.09628361936901751
38	-11519.592780071198	-11542.93838762332	-11519.592780071198	-23.34560755212343	-11519.592780071198	8.000058562313678	-31.46553216173177	0.14215486479454786	0.14609162900846642	8.11992460960834	8.000058562313678	0.09580955741757002
39	-11505.14227422842	-11527.873623518772	-11505.14227422842	-22.73134929035227	-11505.14227422842	8.000058562313678	-30.85127389996061	0.18465175150820431	0.7725032410489374	8.11992460960834	8.000058562313678	0.08744241095995654
40	-11472.77308718284	-11492.07353437801	-11472.77308718284	-19.30044719517074	-11472.77308718284	8.000058562313678	-27.42037180477908	0.1645143222253526	0.6137903478477637	8.11992460960834	8.000058562313678	0.1173209112686066
41	-11459.1499920891	-11482.29783718479	-11459.1499920891	-23.147845095689952	-11459.1499920891	8.000058562313678	-31.267769705298292	0.3044737203437705	0.28831345560443866	8.11992460960834	8.000058562313678	0.09471456566284774
42	-11454.8336340046	-11476.942332724453	-11454.8336340046	-22.10869871985173	-11454.8336340046	8.000058562313678	-30.22862332946007	0.15852838279398218	0.2934969293501948	8.11992460960834	8.000058562313678	0.08988999613570461
43	-11453.655796477258	-11475.442011963685	-11453.655796477258	-21.786215486426563	-11453.655796477258	8.000058562313678	-29.906140096034903	0.24865365134649872	0.32114536317369513	8.11992460960834	8.000058562313678	0.08171789650863291
44	-11435.860545891628	-11456.516453502565	-11435.860545891628	-20.655907610937806	-11435.860545891628	8.000058562313678	-28.775832220546146	0.21798877844431377	0.43470715904187923	8.11992460960834	8.000058562313678	0.08142740087136344
45	-11428.65516495131	-11450.300761546969	-11428.65516495131	-21.645596595658642	-11428.65516495131	8.000058562313678	-29.76552120526698	0.14832069093668276	0.3651971326740132	8.11992460960834	8.000058562313678	0.09163235470290529
46	-11421.678740782156	-11446.851703841356	-11421.678740782156	-25.17296305920018	-11421.678740782156	8.000058562313678	-33.29288766880852	0.04359048584189219	0.8416574673381293	8.11992460960834	8.000058562313678	0.0728160286773817
47	-11407.828204970592	-11430.305380221711	-11407.828204970592	-22.477175251117913	-11407.828204970592	8.000058562313678	-30.597099860726253	0.26475233198354053	0.32250966381226875	8.11992460960834	8.000058562313678	0.0763773509597035
48	-11406.495290190453	-11428.60148134694	-11406.495290190453	-22.106191156486407	-11406.495290190453	8.000058562313678	-30.226115766094747	0.355199502942984	0.09874891393985964	8.11992460960834	8.000058562313678	0.10510132083336285
49	-11405.274984353464	-11423.40678494923	-11405.274984353464	-18.131800595764684	-11405.274984353464	8.000058562313678	-26.251725205373024	0.38448848787674694	0.3642007538923653	8.11992460960834	8.000058562313678	0.12599623656279377
50	-11386.461543770405	-11407.8068723885	-11386.461543770405	-21.345328618095206	-11386.461543770405	8.000058562313678	-29.465253227703545	0.3511305128180935	0.3710518815287671	8.11992460960834	8.000058562313678	0.1009183137871722
51	-11382.594379734088	-11401.966709775888	-11382.594379734088	-19.37233004180102	-11382.594379734088	8.000058562313678	-27.49225465140936	0.10314646484512169	0.7436089489201168	8.11992460960834	8.000058562313678	0.11789799587489111
52	-11381.63549612018	-11402.166233712795	-11381.63549612018	-20.530737592614972	-11381.63549612018	8.000058562313678	-28.650662202223312	0.21566619556774336	0.4293214629519956	8.11992460960834	8.000058562313678	0.1137486731451306
53	-11380.595653871082	-11401.88268211448	-11380.595653871082	-21.287028243397923	-11380.595653871082	8.000058562313678	-29.406952853006263	0.2445080862582504	0.26386766484524227	8.11992460960834	8.000058562313678	0.09691084104357055
54	-11379.819745640394	-11399.205749067969	-11379.819745640394	-19.38600342757494	-11379.819745640394	7.999986493542333	-27.668284046410985	0.12689666652357706	0.6107244139886063	8.282280618836046	7.999986493542333	0.12051722957585574
55	-11376.449885229067	-11397.829985828983	-11376.449885229067	-21.380100599915167	-11376.449885229067	7.999986493542333	-29.662381218751214	0.2995146533547361	0.1432748307239544	8.282280618836046	7.999986493542333	0.0924914396543864
56	-11372.442930573356	-11394.275741655318	-11372.442930573356	-21.8328110819619	-11372.442930573356	7.999986493542333	-30.115091700797944	0.1554508496817465	0.6469651900181279	8.282280618836046	7.999986493542333	0.09361196902387545
57	-11371.750514008158	-11392.35113562438	-11371.750514008158	-20.60062161622244	-11371.750514008158	7.999986493542333	-28.882902235058484	0.38208419513623204	0.043053310782809384	8.282280618836046	7.999986493542333	0.09595615899786644
58	-11361.43828096128	-11382.555903210776	-11361.43828096128	-21.11762224949539	-11361.43828096128	7.999986493542333	-29.399902868331438	0.28287197382257356	0.31617768330349905	8.282280618836046	7.999986493542333	0.0921946471270853
59	-11356.296324145582	-11383.504254229421	-11356.296324145582	-27.20793008384009	-11356.296324145582	7.999743518470321	-32.21019316929763	0.22503048646912757	0.7581398470563244	5.002263085457541	7.999743518470321	0.09026022531036054
60	-11356.236691154323	-11381.173391539201	-11356.236691154323	-24.936700384877895	-11356.236691154323	7.999743518470321	-29.938963470335434	0.25397294531969095	0.48671173701433246	5.002263085457541	7.999743518470321	0.0949695772340155
61	-11356.02855029267	-11380.390753042568	-11356.02855029267	-24.362202749896674	-11356.02855029267	7.999743518470321	-29.364465835354213	0.24785819778256288	0.5251634562716243	5.002263085457541	7.999743518470321	0.09876894113746473
62	-11355.601703854154	-11379.056970325511	-11355.601703854154	-23.455266471358243	-11355.601703854154	7.999743518470321	-28.457529556815786	0.3612990130008162	0.21632354393759712	5.002263085457541	7.999743518470321	0.10606123616721774
63	-11354.318436523234	-11380.317204066594	-11354.318436523234	-25.998767543361076	-11354.318436523234	7.999743518470321	-31.001030628818615	0.1262774859662627	0.3757085873976695	5.002263085457541	7.999743518470321	0.09421075112722989
64	-11352.775463943684	-11378.4479123882	-11352.775463943684	-25.67244844451435	-11352.775463943684	7.999743518470321	-30.674711529971894	0.30205195076272146	0.19264581295975372	5.002263085457541	7.999743518470321	0.0852480743825226
65	-11352.405784584036	-11377.279102958024	-11352.405784584036	-24.87331837398733	-11352.405784584036	7.999743518470321	-29.875581459444874	0.1993859803358982	0.08127919088695325	5.002263085457541	7.999743518470321	0.09587115681779702
66	-11347.28437963706	-11372.959313870657	-11347.28437963706	-25.674934233597085	-11347.28437963706	7.999743518470321	-30.677197319054624	0.20389430869374653	0.5486609410684891	5.002263085457541	7.999743518470321	0.0827938577178512
67	-11346.364206478593	-11371.553260969626	-11346.364206478593	-25.189054491033232	-11346.364206478593	7.999743518470321	-30.191317576490775	0.1755917574630839	0.224313945656844	5.002263085457541	7.999743518470321	0.09403981749055042
68	-11345.266853936391	-11371.131114641552	-11345.266853936391	-25.864260705159772	-11345.266853936391	7.999743518470321	-30.866523790617315	0.09839909494071597	0.517138671522106	5.002263085457541	7.999743518470321	0.09676644456810794
69	-11344.103175786993	-11368.736159415666	-11344.103175786993	-24.632983628673863	-11344.103175786993	7.999743518470321	-29.635246714131405	0.34304624204644263	0.32763658255223127	5.002263085457541	7.999743518470321	0.09722552493038458
70	-11339.18831988887	-11363.387952033849	-11339.18831988887	-24.199632144978885	-11339.18831988887	7.999743518470321	-29.201895230436428	0.3295894166001868	0.001504807821196515	5.002263085457541	7.999743518470321	0.0955267372529488
71	-11338.518970733187	-11363.148560144653	-11338.518970733187	-24.62958941146683	-11338.518970733187	7.999743518470321	-29.63185249692437	0.31177547195576716	0.4343757201719922	5.002263085457541	7.999743518470321	0.09629878222806865
72	-11337.706481183512	-11362.271952589612	-11337.706481183512	-24.565471406099967	-11337.706481183512	7.999738009474017	-29.424921459626926	0.1920596217106859	0.23575251965028904	4.85945005352696	7.999738009474017	0.09771128889898176
73	-11337.315919862818	-11362.99680739058	-11337.315919862818	-25.680887527761154	-11337.315919862818	7.999738009474017	-30.540337581288114	0.1000820570276369	0.5416050762455742	4.85945005352696	7.999738009474017	0.09837942213810455
74	-11336.94414224058	-11361.072690178862	-11336.94414224058	-24.12854793828161	-11336.94414224058	7.999738009474017	-28.98799799180857	0.2702277439281413	0.19536232629994588	4.85945005352696	7.999738009474017	0.10075908743406177
75	-11336.725843926664	-11362.613893563175	-11336.725843926664	-25.888049636510136	-11336.725843926664	7.999738009474017	-30.747499690037095	0.2607558939192877	0.6954785702391796	4.85945005352696	7.999738009474017	0.09650890755618595
76	-11336.53810000005	-11361.399443174283	-11336.53810000005	-24.861343174232488	-11336.53810000005	7.999738009474017	-29.720793227759447	0.23269718732633543	0.5813210766096034	4.85945005352696	7.999738009474017	0.09144832119729734
77	-11335.297383549369	-11360.127418801861	-11335.297383549369	-24.83003525249207	-11335.297383549369	7.999738009474017	-29.68948530601903	0.3224445787447427	0.290964891382057	4.85945005352696	7.999738009474017	0.0938166705967082
78	-11335.067562454322	-11359.864638038447	-11335.067562454322	-24.79707558412465	-11335.067562454322	7.999738009474017	-29.656525637651608	0.30562750575549086	0.08560148389141112	4.85945005352696	7.999738009474017	0.09218373716893899
79	-11334.417866495378	-11359.419077501723	-11334.417866495378	-25.00121100634612	-11334.417866495378	7.999738009474017	-29.86066105987308	0.19839835965520683	0.03262524146526804	4.85945005352696	7.999738009474017	0.09688440159509872
80	-11334.310537357667	-11358.790081434032	-11334.310537357667	-24.479544076365276	-11334.310537357667	7.999738009474017	-29.338994129892235	0.2615477962730615	0.044701431533878976	4.85945005352696	7.999738009474017	0.0967183968952601
81	-11334.155635816698	-11358.378977046455	-11334.155635816698	-24.223341229756944	-11334.155635816698	7.999738009474017	-29.082791283283903	0.22253667394655455	0.09018568739869968	4.85945005352696	7.999738009474017	0.09878943852073749
82	-11334.030738079986	-11358.616447685628	-11334.030738079986	-24.585709605643277	-11334.030738079986	7.999738009474017	-29.445159659170237	0.06874695861534302	0.8158773755608782	4.85945005352696	7.999738009474017	0.0969382842522842
83	-11334.025108836475	-11358.212917501529	-11334.025108836475	-24.187808665053556	-11334.025108836475	7.999738009474017	-29.047258718580515	0.09451115881751451	0.802861204012371	4.85945005352696	7.999738009474017	0.09970771062816501
84	-11333.21299913276	-11357.730114053342	-11333.21299913276	-24.51711492058113	-11333.21299913276	7.999738009474017	-29.37656497410809	0.33753126120016547	0.08786651039836917	4.85945005352696	7.999738009474017	0.09789289345589437
85	-11333.166869463565	-11357.693970965627	-11333.166869463565	-24.527101502063207	-11333.166869463565	7.999738009474017	-29.386551555590167	0.30127610509891706	0.06446404603025856	4.85945005352696	7.999738009474017	0.0948855893836707
86	-11333.118305039836	-11358.998566977936	-11333.118305039836	-25.880261938100077	-11333.118305039836	7.999738009474017	-30.739711991627036	0.17103887488754208	0.022659933796940927	4.85945005352696	7.999738009474017	0.09358787584806555
87	-11333.089368527826	-11358.266490183238	-11333.089368527826	-25.17712165541167	-11333.089368527826	7.999738009474017	-30.03657170893863	0.3811746302133349	0.05094318826808153	4.85945005352696	7.999738009474017	0.09503837353337873
88	-11333.079564392034	-11357.755741172492	-11333.079564392034	-24.67617678045768	-11333.079564392034	7.999738009474017	-29.53562683398464	0.10977141792537978	0.7607213220110098	4.85945005352696	7.999738009474017	0.09397380956807938
89	-11333.039347888489	-11357.360260150954	-11333.039347888489	-24.32091226246396	-11333.039347888489	7.999738009474017	-29.18036231599092	0.26106926476897124	0.25835016445057385	4.85945005352696	7.999738009474017	0.095700948114828
