#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:mbd_twin_evidence" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:mbd_twin_evidence" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:mbd_twin_evidence" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:mbd_twin_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.mbd_twin_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:mbd_twin_evidence" name="distribution" x="@BDBirthRate.t:mbd_twin_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:mbd_twin_evidence" name="distribution" x="@BDDeathRate.t:mbd_twin_evidence">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:mbd_twin_evidence" name="distribution">
#            <parameter id="clockRate.c:mbd_twin_evidence" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:mbd_twin_evidence">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean" spec="beast.core.parameter.RealParameter">8.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma" spec="beast.core.parameter.RealParameter">1.0E-4</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@mbd_twin_evidence" id="treeLikelihood.mbd_twin_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:mbd_twin_evidence">
#            <siteModel id="SiteModel.s:mbd_twin_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:mbd_twin_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:mbd_twin_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:mbd_twin_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:mbd_twin_evidence" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:mbd_twin_evidence" id="StrictClock.c:mbd_twin_evidence" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.mbd_twin_evidence	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
18	-11149.54448329244	-11155.88338453063	-11149.54448329244	-6.338901238190402	-11149.54448329244	8.000134989805597	-13.71919069621051	0.15978763716631023	0.7804780487384252	7.380289458020108	8.000134989805597	0.6463656795723975
19	-11106.705642592253	-11122.222959338776	-11106.705642592253	-15.517316746523406	-11106.705642592253	8.000134989805597	-22.897606204543514	0.11465021333236729	0.3158046373203432	7.380289458020108	8.000134989805597	0.10785810821091507
20	-10874.17054586527	-10891.997555142369	-10874.17054586527	-17.827009277098828	-10874.17054586527	8.000134989805597	-25.207298735118936	0.06653471890523614	0.8107173143280867	7.380289458020108	8.000134989805597	0.11994645706937354
21	-10409.934358412318	-10423.051943348579	-10409.934358412318	-13.11758493626159	-10409.934358412318	8.000134989805597	-20.4978743942817	0.06299687812208599	0.6490663957909275	7.380289458020108	8.000134989805597	0.21842804121401663
22	-10395.397937583439	-10407.02686030125	-10395.397937583439	-11.628922717810855	-10395.397937583439	8.000134989805597	-19.009212175830964	0.21187614026600166	0.3322413457529079	7.380289458020108	8.000134989805597	0.2625210926985467
23	-10369.609384843126	-10384.283451120973	-10369.609384843126	-14.674066277846492	-10369.609384843126	8.000134989805597	-22.0543557358666	0.23625215433338007	0.44279787336185933	7.380289458020108	8.000134989805597	0.12557768896706042
24	-10321.661187794009	-10333.090303654995	-10321.661187794009	-11.429115860986307	-10321.661187794009	8.000134989805597	-18.809405319006416	0.2922604438109666	0.3278286813291942	7.380289458020108	8.000134989805597	0.2802703235744123
25	-10217.722300990723	-10227.18603176581	-10217.722300990723	-9.463730775087715	-10217.722300990723	8.000134989805597	-16.844020233107823	0.15049380093312975	0.8397720455922916	7.380289458020108	8.000134989805597	0.4352046082789573
26	-10182.36315162133	-10191.031170140934	-10182.36315162133	-8.668018519603585	-10182.36315162133	8.000134989805597	-16.048307977623693	0.3068945894799288	0.23775441768791486	7.380289458020108	8.000134989805597	0.7845486114093737
27	-10121.36874418396	-10121.82044515999	-10121.36874418396	-0.45170097603129555	-10121.36874418396	8.000134989805597	-7.831990434051404	0.1558767832361976	0.9206852295324917	7.380289458020108	8.000134989805597	2.2546895611374027
28	-10117.257599416513	-10118.452080022607	-10117.257599416513	-1.1944806060938369	-10117.257599416513	8.000134989805597	-8.574770064113945	0.17984304571439255	0.9234320096234634	7.380289458020108	8.000134989805597	2.052737935444853
29	-10110.473378868299	-10109.179115526444	-10110.473378868299	1.2942633418547995	-10110.473378868299	8.000134989805597	-6.086026116165309	0.1440329422209553	0.9811036355404595	7.380289458020108	8.000134989805597	2.9798868978175164
30	-10064.200437138661	-10070.59791898053	-10064.200437138661	-6.3974818418682275	-10064.200437138661	8.000134989805597	-13.777771299888336	0.42174805183058733	0.2839270115438052	7.380289458020108	8.000134989805597	1.0286967547044792
31	-10062.80019190714	-10070.386126401916	-10062.80019190714	-7.585934494775962	-10062.80019190714	8.000134989805597	-14.96622395279607	0.47399204972607284	0.7749718676881266	7.380289458020108	8.000134989805597	0.7526097440653023
32	-10043.004958188847	-10051.100539966745	-10043.004958188847	-8.095581777898195	-10043.004958188847	8.000134989805597	-15.475871235918303	0.1367579987692656	0.6748932077435638	7.380289458020108	8.000134989805597	0.4403827039013876
33	-10040.659086567102	-10052.54538786705	-10040.659086567102	-11.886301299947341	-10040.659086567102	8.000134989805597	-19.26659075796745	0.2725088296599994	0.23731967056671044	7.380289458020108	8.000134989805597	0.18166843458323004
34	-10040.065825091682	-10055.645302216115	-10040.065825091682	-15.579477124431921	-10040.065825091682	8.000134989805597	-22.95976658245203	0.2456541281330173	0.3437393273200208	7.380289458020108	8.000134989805597	0.12267355544540035
35	-10014.226591240262	-10028.773782265718	-10014.226591240262	-14.547191025455781	-10014.226591240262	8.000135074417926	-21.926337945321368	0.1607621809045328	0.45210755510977174	7.379146919865586	8.000135074417926	0.0880381107447579
36	-10008.32758302318	-10021.648216040738	-10008.32758302318	-13.320633017557963	-10008.32758302318	8.000135074417926	-20.69977993742355	0.18146048487664318	0.2786477107668313	7.379146919865586	8.000135074417926	0.12565291115019103
37	-9964.715929850341	-9979.609137558135	-9964.715929850341	-14.893207707792726	-9964.715929850341	8.000135074417926	-22.272354627658313	0.13447221717949584	0.2668363224290355	7.379146919865586	8.000135074417926	0.10312368762015438
38	-9951.121844860922	-9965.167995055326	-9951.121844860922	-14.046150194404365	-9951.121844860922	8.000135074417926	-21.425297114269952	0.18095333541270944	0.010565745084033082	7.379146919865586	8.000135074417926	0.11683662676745572
39	-9950.835840678483	-9964.642411123672	-9950.835840678483	-13.806570445188719	-9950.835840678483	8.000135074417926	-21.185717365054305	0.3164132151931953	0.032293037104405856	7.379146919865586	8.000135074417926	0.12809591344756516
40	-9944.187180085659	-9958.940372137049	-9944.187180085659	-14.753192051389718	-9944.187180085659	8.000135074417926	-22.132338971255304	0.10156214357553707	0.16737689204739922	7.379146919865586	8.000135074417926	0.10576630446673119
41	-9943.22337121251	-9957.299955103734	-9943.22337121251	-14.07658389122265	-9943.22337121251	8.000135074417926	-21.455730811088237	0.1627806526084965	0.4335592696688669	7.379146919865586	8.000135074417926	0.12313234810723553
42	-9941.640555039876	-9956.156098042677	-9941.640555039876	-14.515543002799927	-9941.640555039876	8.000135074417926	-21.894689922665513	0.14200785875491473	0.3598870230291367	7.379146919865586	8.000135074417926	0.11159765592174807
43	-9936.598219106425	-9951.145192492237	-9936.598219106425	-14.54697338581261	-9936.598219106425	8.000135074417926	-21.926120305678197	0.21135740986325305	0.14420654627319074	7.379146919865586	8.000135074417926	0.09856404400294302
44	-9933.441661567118	-9947.951407961418	-9933.441661567118	-14.509746394300663	-9933.441661567118	8.000135074417926	-21.88889331416625	0.1377484167419547	0.44392136988260306	7.379146919865586	8.000135074417926	0.10074910287244372
45	-9932.384403337654	-9946.294706288929	-9932.384403337654	-13.91030295127565	-9932.384403337654	8.000135074417926	-21.289449871141237	0.14065542589727056	0.34416011571303856	7.379146919865586	8.000135074417926	0.11135572967704899
46	-9930.87470735483	-9944.904445549948	-9930.87470735483	-14.029738195119418	-9930.87470735483	8.000135074417926	-21.408885114985004	0.1413599362537159	0.4083461144525816	7.379146919865586	8.000135074417926	0.11298226131801985
47	-9926.642082642373	-9941.46860739888	-9926.642082642373	-14.8265247565074	-9926.642082642373	8.000135074417926	-22.205671676372987	0.08637610066503307	0.7239122659365818	7.379146919865586	8.000135074417926	0.10321025974165794
48	-9924.552287815024	-9940.395692156835	-9924.552287815024	-15.843404341811077	-9924.552287815024	8.000135074417926	-23.222551261676664	0.17942873425632327	0.5436269858648752	7.379146919865586	8.000135074417926	0.09528828603434693
49	-9924.483842814747	-9939.021211484289	-9924.483842814747	-14.537368669542772	-9924.483842814747	8.000135074417926	-21.91651558940836	0.14643934809722048	0.12350782482170744	7.379146919865586	8.000135074417926	0.09556772370683422
50	-9924.160189250328	-9938.59733845593	-9924.160189250328	-14.43714920560075	-9924.160189250328	8.000135074417926	-21.816296125466337	0.11601921291423561	0.3203957623328367	7.379146919865586	8.000135074417926	0.10179004321431799
51	-9923.857934003454	-9938.376045082055	-9923.857934003454	-14.518111078601674	-9923.857934003454	8.000135074417926	-21.89725799846726	0.10176956420697722	0.49946935872141196	7.379146919865586	8.000135074417926	0.10455301517035737
52	-9923.751609867655	-9938.799605230999	-9923.751609867655	-15.04799536334314	-9923.751609867655	8.000135074417926	-22.427142283208727	0.20504202267730903	0.29607196826766813	7.379146919865586	8.000135074417926	0.09856498308285362
53	-9923.520012159845	-9937.45248555729	-9923.520012159845	-13.932473397445474	-9923.520012159845	8.000135074417926	-21.31162031731106	0.1827030096717805	0.12114200939947697	7.379146919865586	8.000135074417926	0.10712958895089565
54	-9923.137135459803	-9938.020395319203	-9923.137135459803	-14.883259859399725	-9923.137135459803	8.000135074417926	-22.262406779265312	0.07650815717195232	0.594659635913613	7.379146919865586	8.000135074417926	0.10510280808927112
55	-9922.98643072972	-9937.76963605272	-9922.98643072972	-14.783205323001908	-9922.98643072972	8.000135074417926	-22.162352242867495	0.0935269234735582	0.670536189651487	7.379146919865586	8.000135074417926	0.10490553076277301
56	-9922.592753737335	-9936.734504050797	-9922.592753737335	-14.141750313462165	-9922.592753737335	8.000135074417926	-21.52089723332775	0.15908062566463738	0.1271352116847299	7.379146919865586	8.000135074417926	0.10282402936846521
57	-9922.412728715473	-9936.989344868365	-9922.412728715473	-14.576616152892061	-9922.412728715473	8.000135074417926	-21.955763072757648	0.11824497426693245	0.3685928102136617	7.379146919865586	8.000135074417926	0.10008185566697289
58	-9921.99344761707	-9936.826421238058	-9921.99344761707	-14.832973620989286	-9921.99344761707	8.000151410973034	-21.978111322004743	0.1356102270669097	0.42880050008897475	7.145137701015457	8.000151410973034	0.10088747283500366
59	-9921.601278198723	-9936.037789474336	-9921.601278198723	-14.436511275613583	-9921.601278198723	8.000151410973034	-21.58164897662904	0.17712556195001092	0.1312814848949459	7.145137701015457	8.000151410973034	0.10087823051981933
60	-9921.558587866644	-9936.18072842648	-9921.558587866644	-14.622140559834712	-9921.558587866644	8.000151410973034	-21.76727826085017	0.2239187480764312	0.07495450334255567	7.145137701015457	8.000151410973034	0.1007941338830837
61	-9921.406061570957	-9935.839752449434	-9921.406061570957	-14.43369087847719	-9921.406061570957	8.000151410973034	-21.578828579492647	0.17248532245596604	0.21795227230362754	7.145137701015457	8.000151410973034	0.10197929406948487
62	-9921.400153492514	-9936.23252437009	-9921.400153492514	-14.832370877576299	-9921.400153492514	8.000151410973034	-21.977508578591756	0.1821613829562207	0.35103331105314045	7.145137701015457	8.000151410973034	0.10238677008077868
63	-9921.345284003424	-9937.196466732214	-9921.345284003424	-15.851182728789418	-9921.345284003424	8.000151410973034	-22.996320429804875	0.22516101528511764	0.43555212506233904	7.145137701015457	8.000151410973034	0.10227806933136606
64	-9921.33434144584	-9936.521202406795	-9921.33434144584	-15.186860960956366	-9921.33434144584	8.000151410973034	-22.331998661971824	0.25862193840377545	0.18200621787004798	7.145137701015457	8.000151410973034	0.10256957840455642
65	-9921.265819774215	-9936.676466294304	-9921.265819774215	-15.410646520088996	-9921.265819774215	8.000151410973034	-22.555784221104453	0.04799814533404541	0.7268298291024595	7.145137701015457	8.000151410973034	0.10316592402133316
66	-9921.26456889622	-9935.612120741373	-9921.26456889622	-14.347551845152942	-9921.26456889622	8.000151410973034	-21.4926895461684	0.18857602438970758	0.09650005721469011	7.145137701015457	8.000151410973034	0.10217783360764121
67	-9921.261307113764	-9935.798394990978	-9921.261307113764	-14.537087877214116	-9921.261307113764	8.000151410973034	-21.682225578229573	0.171710944442593	0.2639749897759375	7.145137701015457	8.000151410973034	0.10217783360764121
68	-9921.239699617514	-9936.376892432754	-9921.239699617514	-15.13719281524023	-9921.239699617514	7.999930179883348	-23.18485221954821	0.26027481015386017	0.3535580381834362	8.047659404307979	7.999930179883348	0.10231763247927456
69	-9921.236795816118	-9934.966500972268	-9921.236795816118	-13.729705156151109	-9921.236795816118	7.999930179883348	-21.777364560459088	0.13374459510779374	0.3881678346115873	8.047659404307979	7.999930179883348	0.10264251267197316
70	-9921.23265162101	-9935.744814962263	-9921.23265162101	-14.512163341253089	-9921.23265162101	7.999930179883348	-22.559822745561068	0.16980257311859065	0.527247278261222	8.047659404307979	7.999930179883348	0.10270079924249723
71	-9921.231950917696	-9935.898229163517	-9921.231950917696	-14.666278245819846	-9921.231950917696	7.999930179883348	-22.713937650127825	0.03200518782605611	0.877061209913956	8.047659404307979	7.999930179883348	0.10261956297544553
72	-9921.231949184075	-9935.781757040648	-9921.231949184075	-14.54980785657298	-9921.231949184075	7.999930179883348	-22.597467260880958	0.0442776007429145	0.7526100057212446	8.047659404307979	7.999930179883348	0.10261956297544553
73	-9921.231944593867	-9935.347347232759	-9921.231944593867	-14.115402638892071	-9921.231944593867	7.999930179883348	-22.16306204320005	0.2636890158043971	0.099905900396572	8.047659404307979	7.999930179883348	0.10266206147139645
74	-9921.227438600146	-9934.869104414702	-9921.227438600146	-13.641665814555413	-9921.227438600146	7.999930179883348	-21.68932521886339	0.2381292924416294	0.03716136269250957	8.047659404307979	7.999930179883348	0.10266206147139645
75	-9921.22725918073	-9935.186351070668	-9921.22725918073	-13.959091889937334	-9921.22725918073	7.999930179883348	-22.006751294245312	0.1173697530670354	0.5390891065022534	8.047659404307979	7.999930179883348	0.10279657884836813
76	-9921.227227292633	-9935.219830876204	-9921.227227292633	-13.992603583570705	-9921.227227292633	7.999930179883348	-22.040262987878684	0.11712949422390789	0.06634177516803151	8.047659404307979	7.999930179883348	0.10279657884836813
77	-9921.226118349456	-9934.784961490088	-9921.226118349456	-13.55884314063201	-9921.226118349456	7.999930179883348	-21.60650254493999	0.1449804266972336	0.01946253618103001	8.047659404307979	7.999930179883348	0.1028623534404093
78	-9921.225722688601	-9934.815094221098	-9921.225722688601	-13.589371532496383	-9921.225722688601	7.999930179883348	-21.63703093680436	0.13929133959315482	0.0989731640191314	8.047659404307979	7.999930179883348	0.1028623534404093
79	-9921.22559208533	-9937.910603046215	-9921.22559208533	-16.685010960886242	-9921.22559208533	7.999930179883348	-24.73267036519422	0.15174616721720938	0.7731234442112431	8.047659404307979	7.999930179883348	0.1028623534404093
80	-9921.225509866168	-9934.903133329282	-9921.225509866168	-13.677623463114095	-9921.225509866168	7.999930179883348	-21.725282867422074	0.12760540693475894	0.3271347532889731	8.047659404307979	7.999930179883348	0.1028623534404093
81	-9921.225371100722	-9935.120108366174	-9921.225371100722	-13.894737265452132	-9921.225371100722	7.999930179883348	-21.94239666976011	0.1091557561261658	0.5147491436201901	8.047659404307979	7.999930179883348	0.1028623534404093
82	-9921.225208757452	-9935.050310972445	-9921.225208757452	-13.825102214993336	-9921.225208757452	7.999930179883348	-21.872761619301315	0.19892477629321728	0.2695559881656747	8.047659404307979	7.999930179883348	0.1028622883070807
83	-9921.224853243302	-9936.05176736882	-9921.224853243302	-14.82691412551774	-9921.224853243302	8.000172172703367	-21.63614397505035	0.1399397643612792	0.09846694961219697	6.809229849532608	8.000172172703367	0.10271046442159266
84	-9921.224852011657	-9936.651436760545	-9921.224852011657	-15.426584748888294	-9921.224852011657	8.000172172703367	-22.2358145984209	0.10265775588875097	0.17799317565581704	6.809229849532608	8.000172172703367	0.10271046442159266
85	-9921.2247889488	-9935.958974815117	-9921.2247889488	-14.734185866316531	-9921.2247889488	8.000172172703367	-21.54341571584914	0.15049747633800062	0.05234624251018654	6.809229849532608	8.000172172703367	0.10271046442159266
86	-9921.224775264887	-9937.026474184802	-9921.224775264887	-15.801698919914422	-9921.224775264887	8.000111915380664	-23.466848137226084	0.34362734602794265	0.07622362731717255	7.6651492173116615	8.000111915380664	0.10278099761298135
87	-9921.224579161948	-9936.121318435215	-9921.224579161948	-14.89673927326713	-9921.224579161948	8.000111915380664	-22.56188849057879	0.28446432040101	0.1243330527840536	7.6651492173116615	8.000111915380664	0.10278099761298135
88	-9921.224579161948	-9936.121318435215	-9921.224579161948	-14.89673927326713	-9921.224579161948	8.000111915380664	-22.56188849057879	0.28446432040101	0.1243330527840536	7.6651492173116615	8.000111915380664	0.10278099761298135
89	-9921.224577652878	-9935.361992232904	-9921.224577652878	-14.137414580025851	-9921.224577652878	8.000111915380664	-21.802563797337513	0.22906424247534585	0.12598054550415366	7.6651492173116615	8.000111915380664	0.10278099761298135
90	-9921.224568685662	-9935.692523266749	-9921.224568685662	-14.467954581086978	-9921.224568685662	8.000111915380664	-22.13310379839864	0.1109549070669713	0.10785658720203715	7.6651492173116615	8.000111915380664	0.10278099761298135
91	-9921.224567233627	-9935.35907732923	-9921.224567233627	-14.134510095603297	-9921.224567233627	8.000111915380664	-21.799659312914958	0.18561082826271838	0.2868830851210077	7.6651492173116615	8.000111915380664	0.10278099761298135
92	-9921.224556776106	-9935.188928693746	-9921.224556776106	-13.964371917639788	-9921.224556776106	8.000111915380664	-21.62952113495145	0.1408530998211842	0.24655735721958288	7.6651492173116615	8.000111915380664	0.10278099761298135
